recipe_id,ship_id,local_name_ru,rank,faction_id,faction_name_ru,ship_class_id,ship_class_name_ru,role_id,role_name_ru,branch_id,craft_layer,producer_building_id,base_time_min_level5_yard1,time_min_level5_yard30,required_license_item_id,required_license_amount,input_ids_level5,input_amounts_level5,target_material_fe_level5,notes_ru
craft_capital_long_range_heavy_cruiser_r10,capital_long_range_heavy_cruiser_r10,Монарх,10,capital,Империя,cruiser,Cruiser,long_range_heavy,LongRangeHeavy,long_range_heavy_cruiser,faction_flagship_license,cruiser_yard,900.00,600.00,capital_flagship_license,1,defense_block;weapon_block;power_block;instrument_block;propulsion_block;cargo_block;bulkhead;steel;armor_plate;deck_section;hatch;actuator;beam;plating;gyroscope;bulat,25;12;12;8;8;10;674;12065;260;615;425;66;517;327;38;1139,12060546.12,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_capital_repair_cruiser_r02,capital_repair_cruiser_r02,Кузнец,2,capital,Империя,cruiser,Cruiser,repair,Repair,repair_cruiser,raw_resources,cruiser_yard,1.60,1.07,,0,iron;magnesium;calcite;charcoal;copper;acid;leviathan_ichor;vespar,131;23;23;69;23;3;1;5,7273.01,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_capital_repair_cruiser_r03,capital_repair_cruiser_r03,Лекарь,3,capital,Империя,cruiser,Cruiser,repair,Repair,repair_cruiser,raw_resources,cruiser_yard,3.75,2.50,,0,iron;magnesium;calcite;charcoal;copper;acid;leviathan_ichor;vespar,303;57;55;166;54;8;2;13,17280.90,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_capital_repair_cruiser_r04,capital_repair_cruiser_r04,Шовник,4,capital,Империя,cruiser,Cruiser,repair,Repair,repair_cruiser,prepared_materials,cruiser_yard,9.00,6.00,,0,steel;resin;rubber;elektron;bulat;siloxane;brass;bakelite;iron;fluoroplastic,257;51;29;55;14;32;45;40;133;9,47107.26,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_capital_repair_cruiser_r05,capital_repair_cruiser_r05,Сварщик,5,capital,Империя,cruiser,Cruiser,repair,Repair,repair_cruiser,prepared_materials,cruiser_yard,22.50,15.00,,0,steel;resin;rubber;elektron;bulat;siloxane;brass;bakelite;fluoroplastic;leviathan_ichor,642;127;74;136;36;79;115;98;23;12,117240.91,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_capital_repair_cruiser_r06,capital_repair_cruiser_r06,Медик,6,capital,Империя,cruiser,Cruiser,repair,Repair,repair_cruiser,hull_and_machine_parts,cruiser_yard,60.00,40.00,,0,bulkhead;pump;beam;deck_section;sensor;plating;hatch;armor_plate;calculator;airlock;steel;actuator,40;6;37;28;4;25;20;9;1;12;281;2,274184.13,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_capital_repair_cruiser_r07,capital_repair_cruiser_r07,Скрепа,7,capital,Империя,cruiser,Cruiser,repair,Repair,repair_cruiser,hull_and_machine_parts,cruiser_yard,135.00,90.00,,0,bulkhead;pump;beam;deck_section;sensor;plating;hatch;armor_plate;calculator;airlock;actuator;gyroscope,103;15;91;73;10;60;52;25;4;31;6;4,697472.94,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_capital_repair_cruiser_r08,capital_repair_cruiser_r08,Спасатель,8,capital,Империя,cruiser,Cruiser,repair,Repair,repair_cruiser,ship_blocks,cruiser_yard,270.00,180.00,,0,defense_block;instrument_block;propulsion_block;power_block;industry_block;cargo_block;bulkhead;hangar_block;pump;deck_section;sensor;weapon_block;beam;plating,3;2;2;2;1;2;89;1;13;64;9;1;78;52,1869165.55,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_capital_repair_cruiser_r09,capital_repair_cruiser_r09,Асклепий,9,capital,Империя,cruiser,Cruiser,repair,Repair,repair_cruiser,ship_blocks,cruiser_yard,495.00,330.00,,0,defense_block;instrument_block;propulsion_block;power_block;cargo_block;industry_block;hangar_block;bulkhead;weapon_block;pump;sensor;deck_section;beam;hatch,12;5;4;5;5;2;1;218;2;32;23;159;185;113,4774941.04,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_capital_repair_cruiser_r10,capital_repair_cruiser_r10,Милосерд,10,capital,Империя,cruiser,Cruiser,repair,Repair,repair_cruiser,faction_flagship_license,cruiser_yard,900.00,600.00,capital_flagship_license,1,defense_block;instrument_block;propulsion_block;power_block;cargo_block;industry_block;bulkhead;hangar_block;pump;steel;weapon_block;sensor;deck_section;beam;hatch;plating,25;11;9;10;11;4;608;3;89;9252;4;66;447;505;318;340,11692188.90,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_capital_industrial_cruiser_r02,capital_industrial_cruiser_r02,Складень,2,capital,Империя,cruiser,Cruiser,industrial,Industrial,industrial_cruiser,raw_resources,cruiser_yard,1.60,1.07,,0,iron;calcite;magnesium;charcoal;copper;quartz;aerosil;vespar,136;27;25;87;18;11;14;3,7091.34,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_capital_industrial_cruiser_r03,capital_industrial_cruiser_r03,Мастер,3,capital,Империя,cruiser,Cruiser,industrial,Industrial,industrial_cruiser,raw_resources,cruiser_yard,3.75,2.50,,0,iron;calcite;magnesium;charcoal;copper;aerosil;quartz;vespar,327;65;61;215;44;41;25;9,17406.52,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_capital_industrial_cruiser_r04,capital_industrial_cruiser_r04,Сборщик,4,capital,Империя,cruiser,Cruiser,industrial,Industrial,industrial_cruiser,prepared_materials,cruiser_yard,9.00,6.00,,0,steel;resin;rubber;brass;elektron;bulat;iron;siloxane;bakelite;glass_ceramic,269;40;25;58;51;14;141;21;30;24,43954.46,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_capital_industrial_cruiser_r05,capital_industrial_cruiser_r05,Комбинат,5,capital,Империя,cruiser,Cruiser,industrial,Industrial,industrial_cruiser,prepared_materials,cruiser_yard,22.50,15.00,,0,steel;resin;rubber;brass;elektron;bulat;siloxane;glass_ceramic;bakelite;iron,728;112;72;159;138;38;60;71;80;254,119093.53,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_capital_industrial_cruiser_r06,capital_industrial_cruiser_r06,Универсал,6,capital,Империя,cruiser,Cruiser,industrial,Industrial,industrial_cruiser,hull_and_machine_parts,cruiser_yard,60.00,40.00,,0,bulkhead;beam;deck_section;pump;actuator;hatch;airlock;plating;steel;armor_plate;sensor;cowling,49;45;32;5;4;22;16;20;317;7;2;12,285456.05,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_capital_industrial_cruiser_r07,capital_industrial_cruiser_r07,Прометей,7,capital,Империя,cruiser,Cruiser,industrial,Industrial,industrial_cruiser,hull_and_machine_parts,cruiser_yard,135.00,90.00,,0,bulkhead;beam;deck_section;pump;actuator;hatch;airlock;plating;armor_plate;sensor;cowling;steel,131;119;86;13;11;59;46;53;20;7;34;640,768604.90,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_capital_industrial_cruiser_r08,capital_industrial_cruiser_r08,Арсенал,8,capital,Империя,cruiser,Cruiser,industrial,Industrial,industrial_cruiser,ship_blocks,cruiser_yard,270.00,180.00,,0,cargo_block;industry_block;power_block;defense_block;propulsion_block;instrument_block;bulkhead;beam;deck_section;pump;weapon_block;actuator;airlock;hatch,4;1;2;3;1;1;122;109;80;13;1;11;44;55,1913953.34,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_capital_industrial_cruiser_r09,capital_industrial_cruiser_r09,Мануфакт,9,capital,Империя,cruiser,Cruiser,industrial,Industrial,industrial_cruiser,ship_blocks,cruiser_yard,495.00,330.00,,0,cargo_block;industry_block;power_block;defense_block;propulsion_block;instrument_block;bulkhead;weapon_block;beam;deck_section;pump;actuator;airlock;steel,10;4;5;7;3;3;250;2;223;165;27;23;93;2418,4725694.01,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_capital_industrial_cruiser_r10,capital_industrial_cruiser_r10,Экспедитор,10,capital,Империя,cruiser,Cruiser,industrial,Industrial,industrial_cruiser,faction_flagship_license,cruiser_yard,900.00,600.00,capital_flagship_license,1,cargo_block;industry_block;power_block;defense_block;instrument_block;propulsion_block;bulkhead;steel;beam;pump;weapon_block;deck_section;actuator;airlock;hatch;plating,22;8;11;15;7;7;703;10003;626;79;4;464;68;269;322;275,11901167.59,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_capital_heavy_battleship_r02,capital_heavy_battleship_r02,Вал,2,capital,Империя,battleship,Battleship,heavy,Heavy,heavy_battleship,raw_resources,battleship_yard,1.60,1.07,,0,iron;calcite;magnesium;charcoal;copper;sylvine;bone_grit;nickel,190;40;34;108;35;13;13;4,10283.80,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_capital_heavy_battleship_r03,capital_heavy_battleship_r03,Гром,3,capital,Империя,battleship,Battleship,heavy,Heavy,heavy_battleship,raw_resources,battleship_yard,3.75,2.50,,0,iron;calcite;magnesium;charcoal;copper;sylvine;bone_grit;nickel,457;97;85;262;84;32;32;11,25007.10,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_capital_heavy_battleship_r04,capital_heavy_battleship_r04,Цитадель,4,capital,Империя,battleship,Battleship,heavy,Heavy,heavy_battleship,prepared_materials,battleship_yard,9.00,6.00,,0,steel;bulat;elektron;brass;rubber;resin;iron;bakelite;glass_ceramic;aramid,408;29;87;95;32;36;196;43;36;13,64656.06,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_capital_heavy_battleship_r05,capital_heavy_battleship_r05,Легион,5,capital,Империя,battleship,Battleship,heavy,Heavy,heavy_battleship,prepared_materials,battleship_yard,22.50,15.00,,0,steel;bulat;elektron;brass;rubber;resin;glass_ceramic;bakelite;iron;aramid,1012;73;222;238;81;90;94;106;323;33,158798.51,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_capital_heavy_battleship_r06,capital_heavy_battleship_r06,Реванш,6,capital,Империя,battleship,Battleship,heavy,Heavy,heavy_battleship,hull_and_machine_parts,battleship_yard,60.00,40.00,,0,bulkhead;deck_section;hatch;armor_plate;actuator;airlock;steel;beam;pump;gyroscope;plating;calculator,73;66;48;18;6;20;473;30;4;2;18;1,400165.16,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_capital_heavy_battleship_r07,capital_heavy_battleship_r07,Паладин,7,capital,Империя,battleship,Battleship,heavy,Heavy,heavy_battleship,hull_and_machine_parts,battleship_yard,135.00,90.00,,0,bulkhead;deck_section;hatch;armor_plate;actuator;airlock;beam;pump;steel;gyroscope;plating;calculator,186;167;122;44;15;50;74;9;890;6;43;3,994986.37,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_capital_heavy_battleship_r08,capital_heavy_battleship_r08,Император,8,capital,Империя,battleship,Battleship,heavy,Heavy,heavy_battleship,ship_blocks,battleship_yard,270.00,180.00,,0,cargo_block;defense_block;weapon_block;power_block;instrument_block;bulkhead;deck_section;propulsion_block;hatch;industry_block;armor_plate;actuator;steel;airlock,6;5;2;2;1;191;171;1;125;1;45;15;1440;52,2505534.39,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_capital_heavy_battleship_r09,capital_heavy_battleship_r09,Колосс,9,capital,Империя,battleship,Battleship,heavy,Heavy,heavy_battleship,ship_blocks,battleship_yard,495.00,330.00,,0,cargo_block;defense_block;weapon_block;instrument_block;power_block;propulsion_block;bulkhead;industry_block;deck_section;hatch;armor_plate;steel;actuator;airlock,16;15;6;4;5;3;444;2;399;291;105;4178;36;123,6914821.04,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_capital_heavy_battleship_r10,capital_heavy_battleship_r10,Титан,10,capital,Империя,battleship,Battleship,heavy,Heavy,heavy_battleship,faction_flagship_license,battleship_yard,900.00,600.00,capital_flagship_license,1,cargo_block;defense_block;weapon_block;instrument_block;power_block;bulkhead;deck_section;propulsion_block;steel;hatch;industry_block;armor_plate;actuator;airlock;beam;pump,33;29;11;9;10;1159;1045;7;15933;763;4;271;94;326;426;58,15987639.71,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_capital_industrial_battleship_r02,capital_industrial_battleship_r02,Баржа,2,capital,Империя,battleship,Battleship,industrial,Industrial,industrial_battleship,raw_resources,battleship_yard,1.60,1.07,,0,iron;calcite;magnesium;charcoal;sylvine;copper;bone_grit;nickel,219;48;48;81;13;17;8;3,10629.35,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_capital_industrial_battleship_r03,capital_industrial_battleship_r03,Прибой,3,capital,Империя,battleship,Battleship,industrial,Industrial,industrial_battleship,raw_resources,battleship_yard,3.75,2.50,,0,iron;calcite;magnesium;charcoal;sylvine;copper;bone_grit;quartz,535;118;116;208;32;42;21;19,26195.07,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
