mission_profile,mission_profile_ru,ship_id,local_name_ru,rank,faction_id,faction_name_ru,ship_class_id,role_id,branch_id,primary_activity,primary_activity_ru,primary_activity_score,combat_score,mining_score,gas_score,hunting_score,salvage_score,relic_score,repair_score,courier_score,effectiveness_multiplier,class_income_multiplier,mission_scope,mission_archetype,mission_base_fe,mission_required_power,ship_power_estimate,mission_success_factor,requirement_details,mission_capacity_multiplier,five_sortie_floor_fe,five_sortie_floor_applied,variance_multiplier,gross_total_value_fe,accumulated_total_value_fe,material_value_fe,intangible_value_fe,extraction_intangible_multiplier,extraction_intangible_bonus_fe,destroyed_total_value_fe,destroyed_liquid_fe,extracted_total_value_fe,extracted_liquid_fe,total_value_fe,freight_fe,extracted_freight_fe,resource_fe,profile_currency_fe,reputation_fe,extracted_reputation_fe,info_fe,liquid_fe,base_ship_xp,destroyed_ship_xp,extracted_ship_xp,ship_xp,base_mastery_points,destroyed_mastery_points,extracted_mastery_points,mastery_points,craft_full_eff_fe,craft_raw_fe,buy_estimate_fe,base_sorties,craft_payback_sorties,raw_craft_payback_sorties,buy_payback_sorties,craft_total_value_payback_sorties,raw_craft_total_value_payback_sorties,buy_total_value_payback_sorties,craft_lifetimes_to_payback,raw_craft_lifetimes_to_payback,buy_lifetimes_to_payback,activity_capacity_fe,activity_capacity_note,capacity_target_fe,capacity_vs_material_value,capacity_vs_required_value,capacity_vs_total_value,capacity_vs_liquid_value,capacity_vs_five_sortie_craft_target
quick,Быстрая,capital_heavy_battleship_r07,Паладин,7,capital,Империя,battleship,heavy,heavy_battleship,combat,Бой,88.00,88.00,0.00,0.00,0.00,0.00,26.40,0.00,43.93,1.1846,1.12,adaptive_ship_rank,quick_adaptive,70000.00,0.00,1511.19,1.0000,quick_adaptive,1.00,0.00,no,0.9566,88841.89,88841.89,22210.47,66631.42,2.00,66631.42,66631.42,39090.43,155473.31,100391.34,155473.31,39090.43,78180.87,17768.38,4442.09,2665.26,5330.51,0.00,100391.34,2160,2160,4320,4320,15,15,30,30,994079.00,6535712.00,3181052.80,12,9.90,65.10,31.69,6.39,42.04,20.46,0.83,5.43,2.64,264304.63,"лимит задается плотностью целей/контрактом, не трюмом",155473.31,11.90,1.70,1.70,2.63,1.33
quick,Быстрая,capital_heavy_battleship_r08,Император,8,capital,Империя,battleship,heavy,heavy_battleship,combat,Бой,90.00,90.00,0.00,0.00,0.00,0.00,30.00,0.00,45.19,1.1971,1.12,adaptive_ship_rank,quick_adaptive,140000.00,0.00,2616.50,1.0000,quick_adaptive,1.00,0.00,no,0.9587,179940.23,179940.23,44985.06,134955.17,2.00,134955.17,134955.17,79173.70,314895.40,203332.46,314895.40,79173.70,158347.40,35988.05,8997.01,5398.21,10796.41,0.00,203332.46,4320,4320,8640,8640,17,17,34,34,2564636.00,22599008.00,9745616.80,15,12.61,111.14,47.93,8.14,71.77,30.95,0.84,7.41,3.20,539258.38,"лимит задается плотностью целей/контрактом, не трюмом",314895.40,11.99,1.71,1.71,2.65,1.05
quick,Быстрая,capital_heavy_battleship_r09,Колосс,9,capital,Империя,battleship,heavy,heavy_battleship,combat,Бой,96.00,96.00,0.00,0.00,0.00,0.00,36.00,0.00,47.95,1.2300,1.12,adaptive_ship_rank,quick_adaptive,284000.00,0.00,4439.40,1.0000,quick_adaptive,1.00,0.00,no,1.0408,407215.74,407215.74,101803.93,305411.80,2.00,305411.80,305411.80,179174.93,712627.54,460153.79,712627.54,179174.93,358349.85,81443.15,20360.79,12216.47,24432.94,0.00,460153.79,8640,8640,17280,17280,18,18,36,36,6874258.00,60943928.00,30246735.20,15,14.94,132.44,65.73,9.65,85.52,42.44,1.00,8.83,4.38,1247098.20,"лимит задается плотностью целей/контрактом, не трюмом",712627.54,12.25,1.75,1.75,2.71,0.91
quick,Быстрая,capital_heavy_battleship_r10,Титан,10,capital,Империя,battleship,heavy,heavy_battleship,combat,Бой,100.00,100.00,0.00,0.00,0.00,0.00,40.80,0.00,50.33,1.2526,1.12,adaptive_ship_rank,quick_adaptive,580000.00,0.00,7646.40,1.0000,quick_adaptive,1.00,0.00,no,0.9555,777498.48,777498.48,194374.62,583123.86,2.00,583123.86,583123.86,342099.33,1360622.33,878573.28,1360622.33,342099.33,684198.66,155499.70,38874.92,23324.95,46649.91,0.00,878573.28,17280,17280,34560,34560,20,20,40,40,21589320.00,141482272.00,107946600.00,15,24.57,161.04,122.87,15.87,103.98,79.34,1.64,10.74,8.19,2415104.64,"лимит задается плотностью целей/контрактом, не трюмом",1360622.33,12.42,1.77,1.77,2.75,0.56
quick,Быстрая,capital_industrial_battleship_r02,Баржа,2,capital,Империя,battleship,industrial,industrial_battleship,courier,Курьерка,45.00,0.00,35.00,0.00,0.00,0.00,0.00,0.00,45.00,0.9902,1.12,adaptive_ship_rank,quick_adaptive,2200.00,0.00,95.44,1.0000,quick_adaptive,1.00,0.00,no,1.0392,2535.51,2535.51,380.33,2155.19,2.00,2155.19,2155.19,811.36,4690.70,2003.06,4690.70,811.36,1622.73,304.26,76.07,1064.92,2129.83,0.00,2003.06,10,10,20,20,9,9,18,18,10670.00,21340.00,13871.00,10,5.33,10.65,6.92,2.27,4.55,2.96,0.53,1.07,0.69,6713.56,"лимит задается плотностью целей/контрактом, не трюмом",4690.70,17.65,1.43,1.43,3.35,3.15
quick,Быстрая,capital_industrial_battleship_r03,Прибой,3,capital,Империя,battleship,industrial,industrial_battleship,courier,Курьерка,47.16,12.00,45.00,20.00,0.00,0.00,0.00,0.00,47.16,1.0174,1.12,adaptive_ship_rank,quick_adaptive,4400.00,0.00,164.36,1.0000,quick_adaptive,1.00,0.00,no,0.9835,4931.04,4931.04,739.66,4191.38,2.00,4191.38,4191.38,1577.93,9122.42,3895.52,9122.42,1577.93,3155.86,591.72,147.93,2071.04,4142.07,0.00,3895.52,20,20,40,40,11,11,22,22,26200.00,52400.00,39300.00,10,6.73,13.45,10.09,2.87,5.74,4.31,0.67,1.35,1.01,13179.61,"лимит задается плотностью целей/контрактом, не трюмом",9122.42,17.82,1.44,1.44,3.38,2.52
quick,Быстрая,capital_industrial_battleship_r04,Караван,4,capital,Империя,battleship,industrial,industrial_battleship,mining,Руда,55.00,18.00,55.00,30.00,0.00,12.00,0.00,12.00,50.77,1.0615,1.12,adaptive_ship_rank,quick_adaptive,8700.00,0.00,283.10,1.0000,quick_adaptive,1.00,0.00,no,1.0099,10445.89,10445.89,7938.88,2507.01,2.00,2507.01,2507.01,1462.43,12952.91,10863.73,12952.91,1462.43,2924.85,7103.21,835.67,208.92,417.84,0.00,10863.73,90,90,180,180,12,12,24,24,68047.00,255468.00,122484.60,10,6.26,23.52,11.27,5.25,19.72,9.46,0.63,2.35,1.13,133641149.95,murky_monazite / 3559.0 т сырья,7938.88,16833.76,16833.76,10317.46,12301.59,9819.77
quick,Быстрая,capital_industrial_battleship_r05,Оплот,5,capital,Империя,battleship,industrial,industrial_battleship,mining,Руда,64.00,24.00,64.00,42.00,10.00,20.00,0.00,20.00,54.62,1.1074,1.12,adaptive_ship_rank,quick_adaptive,17400.00,0.00,492.60,1.0000,quick_adaptive,1.00,0.00,no,0.9969,21514.11,21514.11,16350.72,5163.39,2.00,5163.39,5163.39,3011.98,26677.50,22374.67,26677.50,3011.98,6023.95,14629.59,1721.13,430.28,860.56,0.00,22374.67,180,180,360,360,14,14,28,28,165186.00,646184.00,363409.20,12,7.38,28.88,16.24,6.19,24.22,13.62,0.62,2.41,1.35,165297833.90,murky_monazite / 4402.1 т сырья,16350.72,10109.51,10109.51,6196.15,7387.72,5003.39
quick,Быстрая,capital_industrial_battleship_r06,Гранит,6,capital,Империя,battleship,industrial,industrial_battleship,mining,Руда,72.00,30.00,72.00,55.00,16.00,30.00,0.00,30.00,57.33,1.1461,1.12,adaptive_ship_rank,quick_adaptive,35000.00,0.00,843.71,1.0000,quick_adaptive,1.00,0.00,no,0.9732,43723.94,43723.94,33230.20,10493.75,2.00,10493.75,10493.75,6121.35,54217.69,45472.90,54217.69,6121.35,12242.70,29732.28,3497.92,874.48,1748.96,0.00,45472.90,360,360,720,720,16,16,32,32,415943.00,2710292.00,1081451.80,12,9.15,59.60,23.78,7.67,49.99,19.95,0.76,4.97,1.98,195443995.00,murky_monazite / 5204.9 т сырья,33230.20,5881.52,5881.52,3604.80,4298.03,2349.41
quick,Быстрая,capital_industrial_battleship_r07,Атлас,7,capital,Империя,battleship,industrial,industrial_battleship,mining,Руда,82.00,36.00,82.00,62.00,28.00,40.00,0.00,38.00,60.04,1.1951,1.12,adaptive_ship_rank,quick_adaptive,70000.00,0.00,1450.00,1.0000,quick_adaptive,1.00,0.00,no,1.0058,94242.05,94242.05,71623.95,22618.09,2.00,22618.09,22618.09,13193.89,116860.14,98011.73,116860.14,13193.89,26387.77,64084.59,7539.36,1884.84,3769.68,0.00,98011.73,720,720,1440,1440,18,18,36,36,1082016.00,7098928.00,3462451.20,12,11.04,72.43,35.33,9.26,60.75,29.63,0.92,6.04,2.94,235126653.84,murky_monazite / 6261.7 т сырья,71623.95,3282.79,3282.79,2012.03,2398.96,1086.52
quick,Быстрая,capital_industrial_battleship_r08,Верфь,8,capital,Империя,battleship,industrial,industrial_battleship,mining,Руда,88.00,44.00,88.00,70.00,38.00,48.00,0.00,48.00,61.15,1.2319,1.12,adaptive_ship_rank,quick_adaptive,140000.00,0.00,2519.50,1.0000,quick_adaptive,1.00,0.00,no,1.0542,203621.40,203621.40,154752.26,48869.14,2.00,48869.14,48869.14,28507.00,252490.53,211766.25,252490.53,28507.00,57013.99,138462.55,16289.71,4072.43,8144.86,0.00,211766.25,1440,1440,2880,2880,20,20,40,40,2949260.00,25866824.00,11207188.00,15,13.93,122.15,52.92,11.68,102.45,44.39,0.93,8.14,3.53,251585000.00,murky_monazite / 6700.0 т сырья,154752.26,1625.73,1625.73,996.41,1188.03,426.52
quick,Быстрая,capital_industrial_battleship_r09,Магнат,9,capital,Империя,battleship,industrial,industrial_battleship,mining,Руда,94.00,50.00,94.00,76.00,44.00,56.00,0.00,56.00,63.34,1.2671,1.12,adaptive_ship_rank,quick_adaptive,284000.00,0.00,4263.84,1.0000,quick_adaptive,1.00,0.00,no,1.0350,417135.06,417135.06,317022.65,100112.42,2.00,100112.42,100112.42,58398.91,517247.48,433820.47,517247.48,58398.91,116797.82,283651.84,33370.81,8342.70,16685.40,0.00,433820.47,2880,2880,5760,5760,22,22,44,44,7113294.00,63056984.00,31298493.60,15,16.40,145.35,72.15,13.75,121.91,60.51,1.09,9.69,4.81,457420967.79,royal_vein / 4154.6 т сырья,317022.65,1442.87,1442.87,884.34,1054.40,321.53
quick,Быстрая,capital_industrial_battleship_r10,Доминион,10,capital,Империя,battleship,industrial,industrial_battleship,mining,Руда,100.00,58.00,100.00,82.00,50.00,66.00,0.00,62.00,65.16,1.3024,1.12,adaptive_ship_rank,quick_adaptive,580000.00,0.00,7372.80,1.0000,quick_adaptive,1.00,0.00,no,1.0253,867426.57,867426.57,659244.19,208182.38,2.00,208182.38,208182.38,121439.72,1075608.95,902123.64,1075608.95,121439.72,242879.44,589850.07,69394.13,17348.53,34697.06,0.00,902123.64,5760,5760,11520,11520,24,24,48,48,23187481.00,154228000.00,115937405.00,15,25.70,170.96,128.52,21.56,143.39,107.79,1.71,11.40,8.57,505812352.94,royal_vein / 4594.1 т сырья,659244.19,767.26,767.26,470.26,560.69,109.07
quick,Быстрая,capital_industrial_cruiser_r02,Складень,2,capital,Империя,cruiser,industrial,industrial_cruiser,courier,Курьерка,48.48,0.00,22.00,0.00,0.00,0.00,0.00,0.00,48.48,0.9915,1.00,adaptive_ship_rank,quick_adaptive,2200.00,0.00,95.04,1.0000,quick_adaptive,1.00,0.00,no,1.0109,2205.14,2205.14,330.77,1874.37,2.00,1874.37,1874.37,705.65,4079.51,1742.06,4079.51,705.65,1411.29,264.62,66.15,926.16,1852.32,0.00,1742.06,10,10,20,20,9,9,18,18,7060.00,14120.00,9178.00,10,4.05,8.11,5.27,1.73,3.46,2.25,0.41,0.81,0.53,5927.53,"лимит задается плотностью целей/контрактом, не трюмом",4079.51,17.92,1.45,1.45,3.40,4.20
quick,Быстрая,capital_industrial_cruiser_r03,Мастер,3,capital,Империя,cruiser,industrial,industrial_cruiser,courier,Курьерка,53.46,8.00,26.00,18.00,0.00,0.00,0.00,0.00,53.46,1.0201,1.00,adaptive_ship_rank,quick_adaptive,4400.00,0.00,162.59,1.0000,quick_adaptive,1.00,0.00,no,0.9606,4311.38,4311.38,646.71,3664.68,2.00,3664.68,3664.68,1379.64,7976.06,3405.99,7976.06,1379.64,2759.29,517.37,129.34,1810.78,3621.56,0.00,3405.99,20,20,40,40,11,11,22,22,17340.00,34680.00,26010.00,10,5.09,10.18,7.64,2.17,4.35,3.26,0.51,1.02,0.76,11837.47,"лимит задается плотностью целей/контрактом, не трюмом",7976.06,18.30,1.48,1.48,3.48,3.41
quick,Быстрая,capital_industrial_cruiser_r04,Сборщик,4,capital,Империя,cruiser,industrial,industrial_cruiser,courier,Курьерка,57.74,14.00,34.00,26.00,0.00,8.00,4.80,0.00,57.74,1.0548,1.00,adaptive_ship_rank,quick_adaptive,8700.00,0.00,280.14,1.0000,quick_adaptive,1.00,0.00,no,0.9606,8814.95,8814.95,1322.24,7492.71,2.00,7492.71,7492.71,2820.79,16307.66,6963.81,16307.66,2820.79,5641.57,1057.79,264.45,3702.28,7404.56,0.00,6963.81,40,40,80,80,13,13,26,26,44108.00,170792.00,79394.40,10,6.33,24.53,11.40,2.70,10.47,4.87,0.63,2.45,1.14,24638.84,"лимит задается плотностью целей/контрактом, не трюмом",16307.66,18.63,1.51,1.51,3.54,2.79
quick,Быстрая,capital_industrial_cruiser_r05,Комбинат,5,capital,Империя,cruiser,industrial,industrial_cruiser,courier,Курьерка,61.90,19.00,42.00,38.00,0.00,14.00,7.20,0.00,61.90,1.0881,1.00,adaptive_ship_rank,quick_adaptive,17400.00,0.00,486.30,1.0000,quick_adaptive,1.00,0.00,no,1.0560,19993.30,19993.30,2999.00,16994.31,2.00,16994.31,16994.31,6397.86,36987.61,15794.71,36987.61,6397.86,12795.71,2399.20,599.80,8397.19,16794.37,0.00,15794.71,80,80,160,160,16,16,32,32,118954.00,465656.00,261698.80,12,7.53,29.48,16.57,3.22,12.59,7.08,0.63,2.46,1.38,56845.33,"лимит задается плотностью целей/контрактом, не трюмом",36987.61,18.95,1.54,1.54,3.60,2.39
quick,Быстрая,capital_industrial_cruiser_r06,Универсал,6,capital,Империя,cruiser,industrial,industrial_cruiser,courier,Курьерка,66.04,25.00,48.00,46.00,7.00,18.00,9.60,0.00,66.04,1.1176,1.00,adaptive_ship_rank,quick_adaptive,35000.00,0.00,833.51,1.0000,quick_adaptive,1.00,0.00,no,0.9871,38612.56,38612.56,5791.88,32820.68,2.00,32820.68,32820.68,12356.02,71433.24,30503.92,71433.24,12356.02,24712.04,4633.51,1158.38,16217.28,32434.55,0.00,30503.92,160,160,320,320,18,18,36,36,283360.00,1831824.00,736736.00,12,9.29,60.05,24.15,3.97,25.64,10.31,0.77,5.00,2.01,111632.29,"лимит задается плотностью целей/контрактом, не трюмом",71433.24,19.27,1.56,1.56,3.66,1.97
quick,Быстрая,capital_industrial_cruiser_r07,Прометей,7,capital,Империя,cruiser,industrial,industrial_cruiser,courier,Курьерка,70.00,28.00,54.00,54.00,10.00,22.00,12.00,0.00,70.00,1.1478,1.00,adaptive_ship_rank,quick_adaptive,70000.00,0.00,1431.44,1.0000,quick_adaptive,1.00,0.00,no,1.0550,84765.43,84765.43,12714.81,72050.62,2.00,72050.62,72050.62,27124.94,156816.05,66964.69,156816.05,27124.94,54249.88,10171.85,2542.96,35601.48,71202.96,0.00,66964.69,320,320,640,640,20,20,40,40,765720.00,4967120.00,2450304.00,12,11.43,74.18,36.59,4.88,31.67,15.63,0.95,6.18,3.05,248945.48,"лимит задается плотностью целей/контрактом, не трюмом",156816.05,19.58,1.59,1.59,3.72,1.63
quick,Быстрая,capital_industrial_cruiser_r08,Арсенал,8,capital,Империя,cruiser,industrial,industrial_cruiser,courier,Курьерка,73.80,30.00,58.00,60.00,13.00,26.00,13.20,0.00,73.80,1.1756,1.00,adaptive_ship_rank,quick_adaptive,140000.00,0.00,2477.00,1.0000,quick_adaptive,1.00,0.00,no,1.0454,172049.81,172049.81,25807.47,146242.34,2.00,146242.34,146242.34,55055.94,318292.15,135919.35,318292.15,55055.94,110111.88,20645.98,5161.49,72260.92,144521.84,0.00,135919.35,640,640,1280,1280,22,22,44,44,1865340.00,16304424.00,7088292.00,15,13.72,119.96,52.15,5.86,51.22,22.27,0.91,8.00,3.48,512848.23,"лимит задается плотностью целей/контрактом, не трюмом",318292.15,19.87,1.61,1.61,3.77,1.37
quick,Быстрая,capital_industrial_cruiser_r09,Мануфакт,9,capital,Империя,cruiser,industrial,industrial_cruiser,courier,Курьерка,75.80,34.00,60.00,66.00,15.00,32.00,14.40,0.00,75.80,1.1938,1.00,adaptive_ship_rank,quick_adaptive,284000.00,0.00,4173.96,1.0000,quick_adaptive,1.00,0.00,no,1.0221,346529.96,346529.96,51979.49,294550.47,2.00,294550.47,294550.47,110889.59,641080.43,273758.67,641080.43,110889.59,221779.18,41583.60,10395.90,145542.58,291085.17,0.00,273758.67,1280,1280,2560,2560,25,25,50,50,4775106.00,41793680.00,21010466.40,15,17.44,152.67,76.75,7.45,65.19,32.77,1.16,10.18,5.12,1040954.35,"лимит задается плотностью целей/контрактом, не трюмом",641080.43,20.03,1.62,1.62,3.80,1.09
quick,Быстрая,capital_industrial_cruiser_r10,Экспедитор,10,capital,Империя,cruiser,industrial,industrial_cruiser,courier,Курьерка,76.56,36.00,62.00,72.00,17.00,36.00,15.60,0.00,76.56,1.2069,1.00,adaptive_ship_rank,quick_adaptive,580000.00,0.00,7176.96,1.0000,quick_adaptive,1.00,0.00,no,1.0247,717284.88,717284.88,107592.73,609692.15,2.00,609692.15,609692.15,229531.16,1326977.03,566655.06,1326977.03,229531.16,459062.33,86074.19,21518.55,301259.65,602519.30,0.00,566655.06,2560,2560,5120,5120,27,27,54,54,17479980.00,106065656.00,87399900.00,15,30.85,187.18,154.24,13.17,79.93,65.86,2.06,12.48,10.28,2160982.10,"лимит задается плотностью целей/контрактом, не трюмом",1326977.03,20.08,1.63,1.63,3.81,0.62
quick,Быстрая,capital_light_recon_cruiser_r02,Дозорный,2,capital,Империя,cruiser,light_recon,light_recon_cruiser,courier,Курьерка,46.96,22.00,0.00,0.00,0.00,0.00,20.40,0.00,46.96,0.9898,1.00,adaptive_ship_rank,quick_adaptive,2200.00,0.00,96.80,1.0000,quick_adaptive,1.00,0.00,no,0.9460,2059.93,2059.93,308.99,1750.94,2.00,1750.94,1750.94,659.18,3810.86,1627.34,3810.86,659.18,1318.35,247.19,61.80,865.17,1730.34,0.00,1627.34,10,10,20,20,9,9,18,18,6300.00,12600.00,8190.00,10,3.87,7.74,5.03,1.65,3.31,2.15,0.39,0.77,0.50,5500.98,"лимит задается плотностью целей/контрактом, не трюмом",3810.86,17.80,1.44,1.44,3.38,4.37
quick,Быстрая,capital_light_recon_cruiser_r03,Радиант,3,capital,Империя,cruiser,light_recon,light_recon_cruiser,courier,Курьерка,51.04,30.00,0.00,0.00,0.00,0.00,27.60,0.00,51.04,1.0246,1.00,adaptive_ship_rank,quick_adaptive,4400.00,0.00,166.60,1.0000,quick_adaptive,1.00,0.00,no,1.0585,4772.09,4772.09,715.81,4056.27,2.00,4056.27,4056.27,1527.07,8828.36,3769.95,8828.36,1527.07,3054.14,572.65,143.16,2004.28,4008.55,0.00,3769.95,20,20,40,40,11,11,22,22,18110.00,36220.00,27165.00,10,4.80,9.61,7.21,2.05,4.10,3.08,0.48,0.96,0.72,12968.86,"лимит задается плотностью целей/контрактом, не трюмом",8828.36,18.12,1.47,1.47,3.44,3.58
quick,Быстрая,capital_light_recon_cruiser_r04,Просвет,4,capital,Империя,cruiser,light_recon,light_recon_cruiser,courier,Курьерка,50.95,32.00,0.00,0.00,0.00,0.00,34.80,0.00,50.95,1.0323,1.00,adaptive_ship_rank,quick_adaptive,8700.00,0.00,285.13,1.0000,quick_adaptive,1.00,0.00,no,0.9584,8607.28,8607.28,1291.09,7316.18,2.00,7316.18,7316.18,2754.33,15923.46,6799.75,15923.46,2754.33,5508.66,1032.87,258.22,3615.06,7230.11,0.00,6799.75,40,40,80,80,13,13,26,26,41562.00,166248.00,74811.60,10,6.11,24.45,11.00,2.61,10.44,4.70,0.61,2.44,1.10,23382.61,"лимит задается плотностью целей/контрактом, не трюмом",15923.46,18.11,1.47,1.47,3.44,2.81
quick,Быстрая,capital_light_recon_cruiser_r05,Сигнал,5,capital,Империя,cruiser,light_recon,light_recon_cruiser,courier,Курьерка,56.42,42.00,0.00,0.00,0.00,0.00,40.80,0.00,56.42,1.0731,1.00,adaptive_ship_rank,quick_adaptive,17400.00,0.00,499.20,1.0000,quick_adaptive,1.00,0.00,no,1.0426,19468.13,19468.13,2920.22,16547.91,2.00,16547.91,16547.91,6229.80,36016.04,15379.82,36016.04,6229.80,12459.60,2336.18,584.04,8176.61,16353.23,0.00,15379.82,80,80,160,160,16,16,32,32,111532.00,446128.00,245370.40,12,7.25,29.01,15.95,3.10,12.39,6.81,0.60,2.42,1.33,54118.60,"лимит задается плотностью целей/контрактом, не трюмом",36016.04,18.53,1.50,1.50,3.52,2.43
quick,Быстрая,capital_light_recon_cruiser_r06,Вектор,6,capital,Империя,cruiser,light_recon,light_recon_cruiser,courier,Курьерка,59.90,48.00,0.00,0.00,0.00,0.00,44.40,0.00,59.90,1.1015,1.00,adaptive_ship_rank,quick_adaptive,35000.00,0.00,856.46,1.0000,quick_adaptive,1.00,0.00,no,0.9425,36334.22,36334.22,5450.13,30884.09,2.00,30884.09,30884.09,11626.95,67218.31,28704.03,67218.31,11626.95,23253.90,4360.11,1090.03,15260.37,30520.75,0.00,28704.03,160,160,320,320,18,18,36,36,262824.00,1590752.00,683342.40,12,9.16,55.42,23.81,3.91,23.67,10.17,0.76,4.62,1.98,102465.91,"лимит задается плотностью целей/контрактом, не трюмом",67218.31,18.80,1.52,1.52,3.57,1.95
quick,Быстрая,capital_light_recon_cruiser_r07,Навигатор,7,capital,Империя,cruiser,light_recon,light_recon_cruiser,courier,Курьерка,63.22,54.00,0.00,0.00,0.00,0.00,46.80,0.00,63.22,1.1301,1.00,adaptive_ship_rank,quick_adaptive,70000.00,0.00,1476.10,1.0000,quick_adaptive,1.00,0.00,no,0.9946,78685.18,78685.18,11802.78,66882.41,2.00,66882.41,66882.41,25179.26,145567.59,62161.29,145567.59,25179.26,50358.52,9442.22,2360.56,33047.78,66095.55,0.00,62161.29,320,320,640,640,20,20,40,40,685634.00,4176152.00,2194028.80,12,11.03,67.18,35.30,4.71,28.69,15.07,0.92,5.60,2.94,224920.12,"лимит задается плотностью целей/контрактом, не трюмом",145567.59,19.06,1.55,1.55,3.62,1.64
quick,Быстрая,capital_light_recon_cruiser_r08,Обсерватор,8,capital,Империя,cruiser,light_recon,light_recon_cruiser,courier,Курьерка,64.46,60.00,0.00,0.00,0.00,0.00,51.60,0.00,64.46,1.1464,1.00,adaptive_ship_rank,quick_adaptive,140000.00,0.00,2560.00,1.0000,quick_adaptive,1.00,0.00,no,0.9495,152383.07,152383.07,22857.46,129525.61,2.00,129525.61,129525.61,48762.58,281908.68,120382.63,281908.68,48762.58,97525.17,18285.97,4571.49,64000.89,128001.78,0.00,120382.63,640,640,1280,1280,22,22,44,44,1732527.00,14509648.00,6583602.60,15,14.39,120.53,54.69,6.15,51.47,23.35,0.96,8.04,3.65,437768.94,"лимит задается плотностью целей/контрактом, не трюмом",281908.68,19.15,1.55,1.55,3.64,1.26
