recipe_id,ship_id,local_name_ru,rank,faction_id,ship_class_id,role_id,branch_id,producer_building_id,scenario_id,scenario_ru,economy_level,time_level,building_level,final_assembly_min,item_work_min,total_work_min,staged_parallel_min,total_work_hours,staged_parallel_hours,metallurgy_min,chemical_reactor_min,construction_min,mechanical_min,instrumentation_min,assembly_min
craft_capital_light_recon_cruiser_r09,capital_light_recon_cruiser_r09,Меридиан,9,capital,cruiser,light_recon,light_recon_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,1237.50,359127.50,360365.00,233617.50,6006.08,3893.62,91685.00,61957.50,122770.00,30790.00,34000.00,17925.00
craft_capital_light_recon_cruiser_r09,capital_light_recon_cruiser_r09,Меридиан,9,capital,cruiser,light_recon,light_recon_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,330.00,25003.83,25333.83,17761.55,422.23,296.03,3921.11,2811.68,11120.41,2052.70,2707.90,2390.03
craft_capital_light_recon_cruiser_r10,capital_light_recon_cruiser_r10,Фарватер,10,capital,cruiser,light_recon,light_recon_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,2250.00,899175.00,901425.00,605827.50,15023.75,10097.12,243322.50,148437.50,320530.00,66100.00,81060.00,39725.00
craft_capital_light_recon_cruiser_r10,capital_light_recon_cruiser_r10,Фарватер,10,capital,cruiser,light_recon,light_recon_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,600.00,66922.24,67522.24,49483.22,1125.37,824.72,12482.62,6968.52,31103.86,4406.76,6663.74,5296.74
craft_capital_bomb_artillery_cruiser_r02,capital_bomb_artillery_cruiser_r02,Гренадер,2,capital,cruiser,bomb_artillery,bomb_artillery_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,4.00,0.00,4.00,4.00,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00
craft_capital_bomb_artillery_cruiser_r02,capital_bomb_artillery_cruiser_r02,Гренадер,2,capital,cruiser,bomb_artillery,bomb_artillery_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,1.07,0.00,1.07,1.07,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00
craft_capital_bomb_artillery_cruiser_r03,capital_bomb_artillery_cruiser_r03,Фугас,3,capital,cruiser,bomb_artillery,bomb_artillery_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,9.38,0.00,9.38,9.38,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00
craft_capital_bomb_artillery_cruiser_r03,capital_bomb_artillery_cruiser_r03,Фугас,3,capital,cruiser,bomb_artillery,bomb_artillery_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,2.50,0.00,2.50,2.50,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00
craft_capital_bomb_artillery_cruiser_r04,capital_bomb_artillery_cruiser_r04,Каскад,4,capital,cruiser,bomb_artillery,bomb_artillery_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,22.50,1505.00,1527.50,1045.00,25.46,17.42,1022.50,482.50,0.00,0.00,0.00,0.00
craft_capital_bomb_artillery_cruiser_r04,capital_bomb_artillery_cruiser_r04,Каскад,4,capital,cruiser,bomb_artillery,bomb_artillery_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,6.00,208.07,214.07,144.07,3.57,2.40,138.07,70.00,0.00,0.00,0.00,0.00
craft_capital_bomb_artillery_cruiser_r05,capital_bomb_artillery_cruiser_r05,Залп,5,capital,cruiser,bomb_artillery,bomb_artillery_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,56.25,3760.00,3816.25,2668.75,63.60,44.48,2612.50,1147.50,0.00,0.00,0.00,0.00
craft_capital_bomb_artillery_cruiser_r05,capital_bomb_artillery_cruiser_r05,Залп,5,capital,cruiser,bomb_artillery,bomb_artillery_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,15.00,510.19,525.19,370.52,8.75,6.18,355.52,154.67,0.00,0.00,0.00,0.00
craft_capital_bomb_artillery_cruiser_r06,capital_bomb_artillery_cruiser_r06,Обвал,6,capital,cruiser,bomb_artillery,bomb_artillery_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,150.00,24405.00,24555.00,20865.00,409.25,347.75,8125.00,2950.00,12590.00,400.00,340.00,0.00
craft_capital_bomb_artillery_cruiser_r06,capital_bomb_artillery_cruiser_r06,Обвал,6,capital,cruiser,bomb_artillery,bomb_artillery_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,40.00,2567.25,2607.25,2309.26,43.45,38.49,590.56,199.30,1678.70,53.35,45.34,0.00
craft_capital_bomb_artillery_cruiser_r07,capital_bomb_artillery_cruiser_r07,Шрапнель,7,capital,cruiser,bomb_artillery,bomb_artillery_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,337.50,56145.00,56482.50,47705.00,941.38,795.08,18407.50,6797.50,28960.00,960.00,1020.00,0.00
craft_capital_bomb_artillery_cruiser_r07,capital_bomb_artillery_cruiser_r07,Шрапнель,7,capital,cruiser,bomb_artillery,bomb_artillery_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,90.00,5905.29,5995.29,5265.97,99.92,87.77,1314.56,465.26,3861.41,128.04,136.02,0.00
craft_capital_bomb_artillery_cruiser_r08,capital_bomb_artillery_cruiser_r08,Мортира,8,capital,cruiser,bomb_artillery,bomb_artillery_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,675.00,155267.50,155942.50,111560.00,2599.04,1859.33,44975.00,23342.50,58960.00,13420.00,7620.00,6950.00
craft_capital_bomb_artillery_cruiser_r08,capital_bomb_artillery_cruiser_r08,Мортира,8,capital,cruiser,bomb_artillery,bomb_artillery_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,180.00,11413.16,11593.16,9102.52,193.22,151.71,2311.80,1023.93,5684.04,958.73,507.98,926.68
craft_capital_bomb_artillery_cruiser_r09,capital_bomb_artillery_cruiser_r09,Бомбард,9,capital,cruiser,bomb_artillery,bomb_artillery_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,1237.50,382825.00,384062.50,275557.50,6401.04,4592.62,114390.00,55085.00,141430.00,33160.00,20260.00,18500.00
craft_capital_bomb_artillery_cruiser_r09,capital_bomb_artillery_cruiser_r09,Бомбард,9,capital,cruiser,bomb_artillery,bomb_artillery_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,330.00,27621.79,27951.79,21848.49,465.86,364.14,5759.70,2397.84,13292.08,2354.82,1350.64,2466.71
craft_capital_bomb_artillery_cruiser_r10,capital_bomb_artillery_cruiser_r10,Вулкан,10,capital,cruiser,bomb_artillery,bomb_artillery_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,2250.00,899492.50,901742.50,661425.00,15029.04,11023.75,282100.00,124467.50,337700.00,70200.00,45650.00,39375.00
craft_capital_bomb_artillery_cruiser_r10,capital_bomb_artillery_cruiser_r10,Вулкан,10,capital,cruiser,bomb_artillery,bomb_artillery_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,600.00,68143.14,68743.14,54793.04,1145.72,913.22,15926.81,5569.66,33016.13,5080.39,3300.05,5250.10
craft_capital_long_range_heavy_cruiser_r02,capital_long_range_heavy_cruiser_r02,Рейнджер,2,capital,cruiser,long_range_heavy,long_range_heavy_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,4.00,0.00,4.00,4.00,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00
craft_capital_long_range_heavy_cruiser_r02,capital_long_range_heavy_cruiser_r02,Рейнджер,2,capital,cruiser,long_range_heavy,long_range_heavy_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,1.07,0.00,1.07,1.07,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00
craft_capital_long_range_heavy_cruiser_r03,capital_long_range_heavy_cruiser_r03,Пеленг,3,capital,cruiser,long_range_heavy,long_range_heavy_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,9.38,0.00,9.38,9.38,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00
craft_capital_long_range_heavy_cruiser_r03,capital_long_range_heavy_cruiser_r03,Пеленг,3,capital,cruiser,long_range_heavy,long_range_heavy_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,2.50,0.00,2.50,2.50,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00
craft_capital_long_range_heavy_cruiser_r04,capital_long_range_heavy_cruiser_r04,Рубикон,4,capital,cruiser,long_range_heavy,long_range_heavy_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,22.50,1642.50,1665.00,1157.50,27.75,19.29,1135.00,507.50,0.00,0.00,0.00,0.00
craft_capital_long_range_heavy_cruiser_r04,capital_long_range_heavy_cruiser_r04,Рубикон,4,capital,cruiser,long_range_heavy,long_range_heavy_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,6.00,232.09,238.09,157.42,3.97,2.62,151.42,80.67,0.00,0.00,0.00,0.00
craft_capital_long_range_heavy_cruiser_r05,capital_long_range_heavy_cruiser_r05,Дальник,5,capital,cruiser,long_range_heavy,long_range_heavy_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,56.25,4117.50,4173.75,2941.25,69.56,49.02,2885.00,1232.50,0.00,0.00,0.00,0.00
craft_capital_long_range_heavy_cruiser_r05,capital_long_range_heavy_cruiser_r05,Дальник,5,capital,cruiser,long_range_heavy,long_range_heavy_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,15.00,563.52,578.52,410.51,9.64,6.84,395.51,168.01,0.00,0.00,0.00,0.00
craft_capital_long_range_heavy_cruiser_r06,capital_long_range_heavy_cruiser_r06,Зенит,6,capital,cruiser,long_range_heavy,long_range_heavy_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,150.00,27450.00,27600.00,23427.50,460.00,390.46,9117.50,3312.50,14160.00,320.00,540.00,0.00
craft_capital_long_range_heavy_cruiser_r06,capital_long_range_heavy_cruiser_r06,Зенит,6,capital,cruiser,long_range_heavy,long_range_heavy_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,40.00,2892.63,2932.63,2588.65,48.88,43.14,660.63,229.30,1888.02,42.68,72.00,0.00
craft_capital_long_range_heavy_cruiser_r07,capital_long_range_heavy_cruiser_r07,Канонир,7,capital,cruiser,long_range_heavy,long_range_heavy_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,337.50,64347.50,64685.00,54570.00,1078.08,909.50,21002.50,7795.00,33230.00,800.00,1520.00,0.00
craft_capital_long_range_heavy_cruiser_r07,capital_long_range_heavy_cruiser_r07,Канонир,7,capital,cruiser,long_range_heavy,long_range_heavy_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,90.00,6761.41,6851.41,6016.78,114.19,100.28,1496.07,525.26,4430.71,106.70,202.67,0.00
craft_capital_long_range_heavy_cruiser_r08,capital_long_range_heavy_cruiser_r08,Магистраль,8,capital,cruiser,long_range_heavy,long_range_heavy_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,675.00,174292.50,174967.50,132120.00,2916.12,2202.00,52855.00,24177.50,71040.00,11770.00,6900.00,7550.00
craft_capital_long_range_heavy_cruiser_r08,capital_long_range_heavy_cruiser_r08,Магистраль,8,capital,cruiser,long_range_heavy,long_range_heavy_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,180.00,13210.72,13390.72,10962.16,223.18,182.70,2758.23,1130.52,7017.24,838.06,459.98,1006.69
craft_capital_long_range_heavy_cruiser_r09,capital_long_range_heavy_cruiser_r09,Баллиста,9,capital,cruiser,long_range_heavy,long_range_heavy_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,1237.50,405740.00,406977.50,297990.00,6782.96,4966.50,122307.50,57117.50,155420.00,30630.00,21240.00,19025.00
craft_capital_long_range_heavy_cruiser_r09,capital_long_range_heavy_cruiser_r09,Баллиста,9,capital,cruiser,long_range_heavy,long_range_heavy_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,330.00,29825.26,30155.26,24024.14,502.59,400.40,6225.52,2555.70,14931.90,2159.46,1415.96,2536.72
craft_capital_long_range_heavy_cruiser_r10,capital_long_range_heavy_cruiser_r10,Монарх,10,capital,cruiser,long_range_heavy,long_range_heavy_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,2250.00,1034675.00,1036925.00,775410.00,17282.08,12923.50,326630.00,140765.00,403280.00,71050.00,49700.00,43250.00
craft_capital_long_range_heavy_cruiser_r10,capital_long_range_heavy_cruiser_r10,Монарх,10,capital,cruiser,long_range_heavy,long_range_heavy_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,600.00,79963.36,80563.36,65378.42,1342.72,1089.64,18606.60,6503.88,40405.03,5089.02,3592.04,5766.79
